topicId,level,lesson,english,italian,issueType
"databases",19,"db_nosql_15","Recommendation","Raccomandazione",trivial-example
"databases",19,"db_nosql_15","Fraud Detection","Rilevamento frodi",trivial-example
"databases",19,"db_nosql_15","Knowledge Graph","grafo della conoscenza (Knowledge Graph)",tautological-example
"databases",19,"db_nosql_15","Knowledge Graph","grafo della conoscenza (Knowledge Graph)",trivial-example
"databases",19,"db_nosql_16","Neo4j","Database a grafo (Neo4j)",tautological-example
"databases",19,"db_nosql_16","Neo4j","Database a grafo (Neo4j)",trivial-example
"databases",19,"db_nosql_16","ArangoDB","Database multi-modello (ArangoDB)",tautological-example
"databases",19,"db_nosql_16","ArangoDB","Database multi-modello (ArangoDB)",trivial-example
"databases",19,"db_nosql_16","JanusGraph","Database a grafo distribuito (JanusGraph)",tautological-example
"databases",19,"db_nosql_16","JanusGraph","Database a grafo distribuito (JanusGraph)",trivial-example
"databases",19,"db_nosql_16","Amazon Neptune","Database a grafo AWS (Amazon Neptune)",trivial-example
"databases",19,"db_nosql_16","Gremlin","Linguaggio query grafi (Gremlin)",tautological-example
"databases",19,"db_nosql_16","Gremlin","Linguaggio query grafi (Gremlin)",trivial-example
"databases",19,"db_nosql_16","TinkerPop","Framework grafi Apache (TinkerPop)",tautological-example
"databases",19,"db_nosql_16","SPARQL","Linguaggio query RDF (SPARQL)",tautological-example
"databases",19,"db_nosql_16","SPARQL","Linguaggio query RDF (SPARQL)",trivial-example
"databases",19,"db_nosql_16","GQL","Graph Query Language (GQL)",tautological-example
"databases",19,"db_nosql_16","GQL","Graph Query Language (GQL)",trivial-example
"databases",19,"db_nosql_16","Native Graph Storage","Storage grafo nativo",tautological-example
"databases",19,"db_nosql_16","Index-Free Adjacency","Adiacenza senza indice",tautological-example
"databases",20,"db_analytics_1","Time Series","Serie temporale",tautological-example
"databases",20,"db_analytics_1","Time Series","Serie temporale",trivial-example
"databases",20,"db_analytics_1","TSDB","Time-Series Database (TSDB)",trivial-example
"databases",20,"db_analytics_1","Tag","Etichetta (Tag)",tautological-example
"databases",20,"db_analytics_1","Tag","Etichetta (Tag)",trivial-example
"databases",20,"db_analytics_1","Field","Campo",tautological-example
"databases",20,"db_analytics_1","Field","Campo",trivial-example
"databases",20,"db_analytics_1","Field","",duplicate-across-lessons
"databases",20,"db_analytics_1","Measurement","Misura",tautological-example
"databases",20,"db_analytics_1","Measurement","Misura",trivial-example
"databases",20,"db_analytics_1","High Cardinality","Alta cardinalità",tautological-example
"databases",20,"db_analytics_1","High Cardinality","Alta cardinalità",trivial-example
"databases",20,"db_analytics_1","Time Bucket","Bucket temporale",trivial-example
"databases",20,"db_analytics_1","Window Aggregate","Aggregato a finestra",tautological-example
"databases",20,"db_analytics_1","Window Aggregate","Aggregato a finestra",trivial-example
"databases",20,"db_analytics_1","Cardinality Explosion","Esplosione di cardinalità",trivial-example
"databases",20,"db_analytics_2","Retention Policy","Politica di retention",trivial-example
"databases",20,"db_analytics_2","Downsampling","riduzione della frequenza dei dati (Downsampling)",tautological-example
"databases",20,"db_analytics_2","Downsampling","riduzione della frequenza dei dati (Downsampling)",trivial-example
"databases",20,"db_analytics_2","Continuous Aggregate","Aggregato continuo",tautological-example
"databases",20,"db_analytics_2","Continuous Aggregate","Aggregato continuo",trivial-example
"databases",20,"db_analytics_2","Compression","Compressione dati (riduzione dello spazio su disco)",trivial-example
"databases",20,"db_analytics_2","Hypertable","tabella temporale TimescaleDB (Hypertable)",trivial-example
"databases",20,"db_analytics_2","Chunk","blocco di dati (Chunk)",trivial-example
"databases",20,"db_analytics_2","Drop Chunks","Elimina chunk",trivial-example
"databases",20,"db_analytics_2","TTL (TSDB)","TTL nei TSDB",trivial-example
"databases",20,"db_analytics_2","Cold Storage","Storage freddo",trivial-example
"databases",20,"db_analytics_3","InfluxDB","Database time-series (InfluxDB)",tautological-example
"databases",20,"db_analytics_3","InfluxDB","Database time-series (InfluxDB)",trivial-example
"databases",20,"db_analytics_3","InfluxQL","Linguaggio query InfluxDB (InfluxQL)",tautological-example
"databases",20,"db_analytics_3","InfluxQL","Linguaggio query InfluxDB (InfluxQL)",trivial-example
"databases",20,"db_analytics_3","Flux","Linguaggio query funzionale InfluxDB (Flux)",tautological-example
"databases",20,"db_analytics_3","Flux","Linguaggio query funzionale InfluxDB (Flux)",trivial-example
"databases",20,"db_analytics_3","TimescaleDB","Estensione time-series PostgreSQL (TimescaleDB)",tautological-example
"databases",20,"db_analytics_3","Prometheus","Sistema monitoring time-series (Prometheus)",tautological-example
"databases",20,"db_analytics_3","Prometheus","Sistema monitoring time-series (Prometheus)",trivial-example
"databases",20,"db_analytics_3","PromQL","Linguaggio query Prometheus (PromQL)",tautological-example
"databases",20,"db_analytics_3","PromQL","Linguaggio query Prometheus (PromQL)",trivial-example
"databases",20,"db_analytics_3","Graphite","Sistema monitoring time-series (Graphite)",tautological-example
"databases",20,"db_analytics_3","Graphite","Sistema monitoring time-series (Graphite)",trivial-example
"databases",20,"db_analytics_3","OpenTSDB","Database time-series su HBase (OpenTSDB)",tautological-example
"databases",20,"db_analytics_3","OpenTSDB","Database time-series su HBase (OpenTSDB)",trivial-example
"databases",20,"db_analytics_3","VictoriaMetrics","TSDB Prometheus-compatibile (VictoriaMetrics)",tautological-example
"databases",20,"db_analytics_3","QuestDB","TSDB ad alte prestazioni (QuestDB)",tautological-example
"databases",20,"db_analytics_3","QuestDB","TSDB ad alte prestazioni (QuestDB)",trivial-example
"databases",20,"db_analytics_4","IoT Data","Dati IoT",trivial-example
"databases",20,"db_analytics_4","Sensor Data","Dati sensore",trivial-example
"databases",20,"db_analytics_4","Telemetry","Telemetria",tautological-example
"databases",20,"db_analytics_4","Telemetry","Telemetria",near-identical-translation
"databases",20,"db_analytics_4","Telemetry","Telemetria",trivial-example
"databases",20,"db_analytics_4","Counter","Contatore",tautological-example
"databases",20,"db_analytics_4","Counter","Contatore",trivial-example
"databases",20,"db_analytics_4","Gauge","Indicatore (Gauge)",tautological-example
"databases",20,"db_analytics_4","Gauge","Indicatore (Gauge)",trivial-example
"databases",20,"db_analytics_4","Histogram","Istogramma",tautological-example
"databases",20,"db_analytics_4","Histogram","Istogramma",trivial-example
"databases",20,"db_analytics_4","Histogram","",duplicate-across-lessons
"databases",20,"db_analytics_4","Summary","riepilogo statistico (Summary)",trivial-example
"databases",20,"db_analytics_4","Alerting","sistema di avvisi (Alerting)",tautological-example
"databases",20,"db_analytics_4","Alerting","sistema di avvisi (Alerting)",trivial-example
"databases",20,"db_analytics_4","Grafana","Piattaforma di dashboard (Grafana)",tautological-example
"databases",20,"db_analytics_4","Grafana","Piattaforma di dashboard (Grafana)",trivial-example
"databases",20,"db_analytics_4","Scrape","Raccolta (Scrape)",trivial-example
"databases",21,"db_analytics_5","ETL","Estrazione, trasformazione, caricamento (ETL)",tautological-example
"databases",21,"db_analytics_5","ETL","Estrazione, trasformazione, caricamento (ETL)",trivial-example
"databases",21,"db_analytics_5","ELT","Estrai, carica, trasforma (ELT)",tautological-example
"databases",21,"db_analytics_5","ELT","Estrai, carica, trasforma (ELT)",trivial-example
"databases",21,"db_analytics_5","Extract","Estrai",tautological-example
"databases",21,"db_analytics_5","Extract","Estrai",trivial-example
"databases",21,"db_analytics_5","Extract","",duplicate-across-lessons
"databases",21,"db_analytics_5","Transform","Trasforma",tautological-example
"databases",21,"db_analytics_5","Transform","Trasforma",near-identical-translation
"databases",21,"db_analytics_5","Transform","Trasforma",trivial-example
"databases",21,"db_analytics_5","Load","Carica",tautological-example
"databases",21,"db_analytics_5","Load","Carica",trivial-example
"databases",21,"db_analytics_5","Batch Processing","Elaborazione batch",tautological-example
"databases",21,"db_analytics_5","Batch Processing","Elaborazione batch",trivial-example
"databases",21,"db_analytics_5","Data Source","Fonte dati",trivial-example
"databases",21,"db_analytics_5","Data Sink","Sink di dati",trivial-example
"databases",21,"db_analytics_5","Idempotency","Idempotenza",near-identical-translation
"databases",21,"db_analytics_5","Idempotency","Idempotenza",trivial-example
"databases",21,"db_analytics_5","Backfill","riempimento di dati storici (Backfill)",tautological-example
"databases",21,"db_analytics_5","Backfill","riempimento di dati storici (Backfill)",trivial-example
"databases",21,"db_analytics_6","CDC","Change Data Capture (CDC)",tautological-example
"databases",21,"db_analytics_6","CDC","Change Data Capture (CDC)",trivial-example
"databases",21,"db_analytics_6","Debezium","CDC open source (Debezium)",tautological-example
"databases",21,"db_analytics_6","Debezium","CDC open source (Debezium)",trivial-example
"databases",21,"db_analytics_6","Kafka","Apache Kafka (broker di messaggi distribuito)",tautological-example
"databases",21,"db_analytics_6","Kafka","Apache Kafka (broker di messaggi distribuito)",trivial-example
"databases",21,"db_analytics_6","Topic","canale tematico di messaggi (Topic)",trivial-example
"databases",21,"db_analytics_6","Producer","Produttore (Producer)",tautological-example
"databases",21,"db_analytics_6","Producer","Produttore (Producer)",trivial-example
"databases",21,"db_analytics_6","Consumer","Consumatore (Consumer)",tautological-example
"databases",21,"db_analytics_6","Consumer","Consumatore (Consumer)",trivial-example
"databases",21,"db_analytics_6","Partition","Partizione",near-identical-translation
"databases",21,"db_analytics_6","Partition","Partizione",trivial-example
"databases",21,"db_analytics_6","Stream Processing","elaborazione in streaming (Stream Processing)",tautological-example
"databases",21,"db_analytics_6","Apache Flink","Motore stream processing (Apache Flink)",trivial-example
"databases",21,"db_analytics_7","Apache Airflow","Orchestratore workflow (Apache Airflow)",trivial-example
"databases",21,"db_analytics_7","DAG","Grafo Aciclico Diretto (DAG)",trivial-example
"databases",21,"db_analytics_7","Operator","Operatore (nodo nel piano di esecuzione di una query)",trivial-example
"databases",21,"db_analytics_7","Task","unità di lavoro (Task)",trivial-example
"databases",21,"db_analytics_7","Schedule","Pianificazione (Schedule)",tautological-example
"databases",21,"db_analytics_7","Schedule","Pianificazione (Schedule)",trivial-example
"databases",21,"db_analytics_7","Dagster","Orchestratore moderno per dati (Dagster)",tautological-example
"databases",21,"db_analytics_7","Dagster","Orchestratore moderno per dati (Dagster)",trivial-example
"databases",21,"db_analytics_7","Prefect","Orchestratore di workflow Python (Prefect)",tautological-example
