topicId,level,lesson,english,italian,issueType
"system-monitoring",14,"mon_incidents_1","Status Update","Aggiornamento di stato",trivial-example
"system-monitoring",14,"mon_incidents_1","Customer Communication","Comunicazione al cliente",tautological-example
"system-monitoring",14,"mon_incidents_2","Severity","Severità",tautological-example
"system-monitoring",14,"mon_incidents_2","Severity","Severità",near-identical-translation
"system-monitoring",14,"mon_incidents_2","Severity","Severità",trivial-example
"system-monitoring",14,"mon_incidents_2","Severity","",duplicate-across-lessons
"system-monitoring",14,"mon_incidents_2","SEV1","Incidente di gravità 1 (SEV1)",tautological-example
"system-monitoring",14,"mon_incidents_2","SEV2","Incidente di gravità 2 (SEV2)",tautological-example
"system-monitoring",14,"mon_incidents_2","SEV3","Incidente di gravità 3 (SEV3)",tautological-example
"system-monitoring",14,"mon_incidents_2","SEV3","Incidente di gravità 3 (SEV3)",trivial-example
"system-monitoring",14,"mon_incidents_2","SEV4","Incidente di gravità 4 (SEV4)",tautological-example
"system-monitoring",14,"mon_incidents_2","SEV4","Incidente di gravità 4 (SEV4)",trivial-example
"system-monitoring",14,"mon_incidents_2","Escalation","Inoltro al livello superiore (Escalation)",tautological-example
"system-monitoring",14,"mon_incidents_2","Escalation","Inoltro al livello superiore (Escalation)",trivial-example
"system-monitoring",14,"mon_incidents_2","Major Incident","Incidente maggiore",trivial-example
"system-monitoring",14,"mon_incidents_2","Severity Matrix","Matrice di severità",trivial-example
"system-monitoring",14,"mon_incidents_2","Customer-Impacting","Con impatto sul cliente",tautological-example
"system-monitoring",14,"mon_incidents_2","Customer-Impacting","Con impatto sul cliente",trivial-example
"system-monitoring",14,"mon_incidents_3","RCA","RCA (analisi causa radice)",fake-translation
"system-monitoring",14,"mon_incidents_3","MTTR","MTTR (tempo medio di ripristino)",fake-translation
"system-monitoring",14,"mon_incidents_3","MTTR","MTTR (tempo medio di ripristino)",trivial-example
"system-monitoring",14,"mon_incidents_3","MTTR","",duplicate-across-lessons
"system-monitoring",14,"mon_incidents_3","MTTA","MTTA (tempo medio di ack)",fake-translation
"system-monitoring",14,"mon_incidents_3","MTTD","MTTD (tempo medio di rilevamento)",fake-translation
"system-monitoring",14,"mon_incidents_3","MTTD","MTTD (tempo medio di rilevamento)",trivial-example
"system-monitoring",14,"mon_incidents_3","Mitigation","Mitigazione",tautological-example
"system-monitoring",14,"mon_incidents_3","Mitigation","Mitigazione",near-identical-translation
"system-monitoring",14,"mon_incidents_3","Mitigation","Mitigazione",trivial-example
"system-monitoring",14,"mon_incidents_3","Workaround","Soluzione temporanea",trivial-example
"system-monitoring",14,"mon_incidents_3","Hotfix","Patch urgente in produzione (Hotfix)",trivial-example
"system-monitoring",14,"mon_incidents_3","Rollback","Ritorno a versione precedente (Rollback)",tautological-example
"system-monitoring",14,"mon_incidents_3","Rollback","",duplicate-across-lessons
"system-monitoring",14,"mon_incidents_4","Runbook","Procedura operativa (Runbook)",trivial-example
"system-monitoring",14,"mon_incidents_4","Playbook","Piano di risposta (Playbook)",trivial-example
"system-monitoring",14,"mon_incidents_4","Runbook Automation","Automazione runbook",tautological-example
"system-monitoring",14,"mon_incidents_4","Remediation","Rimedio",tautological-example
"system-monitoring",14,"mon_incidents_4","Remediation","Rimedio",trivial-example
"system-monitoring",14,"mon_incidents_4","Decision Tree","Albero decisionale",trivial-example
"system-monitoring",14,"mon_incidents_4","Wiki","Base di conoscenza (Wiki)",trivial-example
"system-monitoring",14,"mon_incidents_4","Living Document","Documento vivente",trivial-example
"system-monitoring",14,"mon_incidents_4","Drill","Esercitazione",trivial-example
