topicId,level,lesson,english,italian,issueType
"system-monitoring",20,"mon_aiops_2","Time Series ML","Machine learning su serie temporali",tautological-example
"system-monitoring",20,"mon_aiops_2","Time Series ML","Machine learning su serie temporali",trivial-example
"system-monitoring",20,"mon_aiops_2","LSTM","Rete ricorrente a memoria lunga (LSTM)",tautological-example
"system-monitoring",20,"mon_aiops_2","LSTM","Rete ricorrente a memoria lunga (LSTM)",trivial-example
"system-monitoring",20,"mon_aiops_2","Isolation Forest","Algoritmo anomaly detection (Isolation Forest)",tautological-example
"system-monitoring",20,"mon_aiops_2","Z-Score","Punteggio standardizzato (Z-score)",trivial-example
"system-monitoring",20,"mon_aiops_2","EWMA","Media mobile esponenziale ponderata (EWMA)",tautological-example
"system-monitoring",20,"mon_aiops_2","Clustering","Raggruppamento di dati simili (Clustering)",tautological-example
"system-monitoring",20,"mon_aiops_2","Clustering","Raggruppamento di dati simili (Clustering)",trivial-example
"system-monitoring",20,"mon_aiops_2","Feature Engineering","Costruzione di feature (Feature Engineering)",tautological-example
"system-monitoring",20,"mon_aiops_2","Drift","Drift del modello",trivial-example
"system-monitoring",20,"mon_aiops_2","Drift","",duplicate-across-lessons
"system-monitoring",20,"mon_aiops_2","Confidence Score","Punteggio di confidenza",trivial-example
"system-monitoring",20,"mon_aiops_3","Dynatrace","Dynatrace (piattaforma APM AI-driven)",tautological-example
"system-monitoring",20,"mon_aiops_3","Dynatrace","Dynatrace (piattaforma APM AI-driven)",fake-translation
"system-monitoring",20,"mon_aiops_3","Dynatrace","Dynatrace (piattaforma APM AI-driven)",trivial-example
"system-monitoring",20,"mon_aiops_3","AppDynamics","AppDynamics (piattaforma APM Cisco)",tautological-example
"system-monitoring",20,"mon_aiops_3","AppDynamics","AppDynamics (piattaforma APM Cisco)",fake-translation
"system-monitoring",20,"mon_aiops_3","AppDynamics","AppDynamics (piattaforma APM Cisco)",trivial-example
"system-monitoring",20,"mon_aiops_3","Moogsoft","Moogsoft (AIOps per gestione incidenti)",tautological-example
"system-monitoring",20,"mon_aiops_3","Moogsoft","Moogsoft (AIOps per gestione incidenti)",fake-translation
"system-monitoring",20,"mon_aiops_3","Moogsoft","Moogsoft (AIOps per gestione incidenti)",trivial-example
"system-monitoring",20,"mon_aiops_3","BigPanda","BigPanda (AIOps per correlazione allarmi)",tautological-example
"system-monitoring",20,"mon_aiops_3","BigPanda","BigPanda (AIOps per correlazione allarmi)",fake-translation
"system-monitoring",20,"mon_aiops_3","BigPanda","BigPanda (AIOps per correlazione allarmi)",trivial-example
"system-monitoring",20,"mon_aiops_3","Datadog Watchdog","Rilevatore anomalie automatico (Datadog Watchdog)",trivial-example
"system-monitoring",20,"mon_aiops_3","Topology Map","Mappa della topologia",trivial-example
"system-monitoring",20,"mon_aiops_3","Causal Inference","Inferenza causale",tautological-example
"system-monitoring",20,"mon_aiops_3","Probabilistic Alert","Alert probabilistico",tautological-example
"system-monitoring",20,"mon_aiops_3","Continuous Learning","Apprendimento continuo",tautological-example
"system-monitoring",20,"mon_aiops_3","Continuous Learning","",duplicate-across-lessons
"system-monitoring",20,"mon_aiops_4","LLM","Modello linguistico di grandi dimensioni (LLM)",tautological-example
"system-monitoring",20,"mon_aiops_4","LLM","Modello linguistico di grandi dimensioni (LLM)",trivial-example
"system-monitoring",20,"mon_aiops_4","Copilot","Assistente AI (Copilot)",trivial-example
"system-monitoring",20,"mon_aiops_4","RCA Suggestion","Suggerimento RCA",tautological-example
"system-monitoring",20,"mon_aiops_4","Prompt Engineering","Progettazione di prompt (Prompt Engineering)",tautological-example
"system-monitoring",20,"mon_aiops_4","RAG","Generazione aumentata dal recupero (RAG)",tautological-example
"system-monitoring",20,"mon_aiops_4","AI Safety","Sicurezza dell'AI",tautological-example
"system-monitoring",21,"mon_automation_1","Auto-Remediation","Rimedio automatico",tautological-example
"system-monitoring",21,"mon_automation_1","Auto-Remediation","Rimedio automatico",trivial-example
"system-monitoring",21,"mon_automation_1","StackStorm","StackStorm (piattaforma di automazione eventi)",tautological-example
"system-monitoring",21,"mon_automation_1","StackStorm","StackStorm (piattaforma di automazione eventi)",fake-translation
"system-monitoring",21,"mon_automation_1","Rundeck","Rundeck (orchestrazione runbook)",tautological-example
"system-monitoring",21,"mon_automation_1","Rundeck","Rundeck (orchestrazione runbook)",fake-translation
"system-monitoring",21,"mon_automation_1","Rundeck","Rundeck (orchestrazione runbook)",trivial-example
"system-monitoring",21,"mon_automation_1","Ansible","Ansible (strumento automazione configurazione)",tautological-example
"system-monitoring",21,"mon_automation_1","Ansible","Ansible (strumento automazione configurazione)",fake-translation
"system-monitoring",21,"mon_automation_1","Ansible","Ansible (strumento automazione configurazione)",trivial-example
"system-monitoring",21,"mon_automation_1","Idempotency","Idempotenza",near-identical-translation
"system-monitoring",21,"mon_automation_1","Idempotency","Idempotenza",trivial-example
"system-monitoring",21,"mon_automation_1","Approval Workflow","Workflow di approvazione",trivial-example
"system-monitoring",21,"mon_automation_2","ChatOps","Operazioni dal canale chat (ChatOps)",tautological-example
"system-monitoring",21,"mon_automation_2","Slash Command","Comando slash",tautological-example
"system-monitoring",21,"mon_automation_2","Slash Command","Comando slash",trivial-example
"system-monitoring",21,"mon_automation_2","Hubot","Hubot (bot ChatOps GitHub)",tautological-example
"system-monitoring",21,"mon_automation_2","Hubot","Hubot (bot ChatOps GitHub)",fake-translation
"system-monitoring",21,"mon_automation_2","Errbot","Errbot (bot ChatOps Python)",tautological-example
"system-monitoring",21,"mon_automation_2","Errbot","Errbot (bot ChatOps Python)",fake-translation
"system-monitoring",21,"mon_automation_2","Errbot","Errbot (bot ChatOps Python)",trivial-example
"system-monitoring",21,"mon_automation_2","Workflow Builder","Costruttore di workflow",trivial-example
"system-monitoring",21,"mon_automation_2","Incident Channel","Canale dell'incidente",trivial-example
"system-monitoring",21,"mon_automation_2","Audit Bot Action","Audit delle azioni del bot",trivial-example
"system-monitoring",21,"mon_automation_3","Self-Healing System","Sistema auto-riparante",tautological-example
"system-monitoring",21,"mon_automation_3","Restart Policy","Politica di restart",trivial-example
"system-monitoring",21,"mon_automation_3","PDB","PDB (Pod Disruption Budget)",fake-translation
"system-monitoring",21,"mon_automation_3","Reactive Loop","Loop reattivo",trivial-example
"system-monitoring",21,"mon_automation_3","Graceful Degradation","Degrado controllato",tautological-example
"system-monitoring",21,"mon_automation_3","Bulkhead Pattern","Pattern bulkhead",trivial-example
"system-monitoring",21,"mon_automation_4","GitOps","Git come fonte di verità per il deploy (GitOps)",tautological-example
"system-monitoring",21,"mon_automation_4","Argo CD","Argo CD (motore GitOps Kubernetes)",tautological-example
"system-monitoring",21,"mon_automation_4","Argo CD","Argo CD (motore GitOps Kubernetes)",fake-translation
"system-monitoring",21,"mon_automation_4","Argo CD","Argo CD (motore GitOps Kubernetes)",trivial-example
"system-monitoring",21,"mon_automation_4","Flux","Flux (motore GitOps Kubernetes)",tautological-example
"system-monitoring",21,"mon_automation_4","Flux","Flux (motore GitOps Kubernetes)",fake-translation
"system-monitoring",21,"mon_automation_4","Pull-Based Deploy","Deploy pull-based",tautological-example
"system-monitoring",21,"mon_automation_4","Drift Detection","Rilevamento drift",tautological-example
"system-monitoring",21,"mon_automation_4","Self-Service Deploy","Deploy self-service",tautological-example
"system-monitoring",21,"mon_automation_4","Self-Service Deploy","Deploy self-service",trivial-example
"system-monitoring",21,"mon_automation_4","Pipeline as Code","Pipeline come codice",tautological-example
"system-monitoring",21,"mon_automation_4","Pipeline as Code","Pipeline come codice",trivial-example
"system-monitoring",21,"mon_automation_4","Policy as Code","Policy come codice",trivial-example
"system-monitoring",21,"mon_automation_4","Approval Gate","Gate di approvazione",trivial-example
"system-monitoring",21,"mon_automation_4","Progressive Delivery","Consegna progressiva",tautological-example
"system-monitoring",22,"mon_oac_1","Terraform","Terraform (IaC HashiCorp)",tautological-example
"system-monitoring",22,"mon_oac_1","Terraform","Terraform (IaC HashiCorp)",fake-translation
"system-monitoring",22,"mon_oac_1","Module","Modulo",near-identical-translation
"system-monitoring",22,"mon_oac_1","State","Stato",near-identical-translation
"system-monitoring",22,"mon_oac_1","Plan","Pianifica modifiche IaC (Plan)",trivial-example
"system-monitoring",22,"mon_oac_1","Apply","Applica modifiche IaC (Apply)",trivial-example
"system-monitoring",22,"mon_oac_1","Datadog Provider","Provider Datadog",trivial-example
"system-monitoring",22,"mon_oac_1","Drift","Scostamento dallo stato dichiarato (Drift)",trivial-example
"system-monitoring",22,"mon_oac_1","Drift","",duplicate-across-lessons
"system-monitoring",22,"mon_oac_1","Workspace","Area di lavoro (Workspace)",tautological-example
"system-monitoring",22,"mon_oac_2","Jsonnet","Jsonnet (linguaggio template JSON)",tautological-example
"system-monitoring",22,"mon_oac_2","Jsonnet","Jsonnet (linguaggio template JSON)",fake-translation
"system-monitoring",22,"mon_oac_2","Jsonnet","Jsonnet (linguaggio template JSON)",trivial-example
"system-monitoring",22,"mon_oac_2","Grafonnet","Libreria Jsonnet per Grafana (Grafonnet)",tautological-example
"system-monitoring",22,"mon_oac_2","Library","Libreria",trivial-example
"system-monitoring",22,"mon_oac_2","Tanka","Tanka (gestore Kubernetes con Jsonnet)",tautological-example
"system-monitoring",22,"mon_oac_2","Tanka","Tanka (gestore Kubernetes con Jsonnet)",fake-translation
"system-monitoring",22,"mon_oac_2","Tanka","Tanka (gestore Kubernetes con Jsonnet)",trivial-example
"system-monitoring",22,"mon_oac_2","jb","jb (jsonnet-bundler)",fake-translation
"system-monitoring",22,"mon_oac_2","jb","jb (jsonnet-bundler)",trivial-example
"system-monitoring",22,"mon_oac_2","Templating","Sistema di template (Templating)",tautological-example
"system-monitoring",22,"mon_oac_2","Helper Function","Funzione helper",tautological-example
"system-monitoring",22,"mon_oac_2","Helper Function","Funzione helper",trivial-example
"system-monitoring",22,"mon_oac_3","Dashboard as Code","Dashboard come codice",tautological-example
"system-monitoring",22,"mon_oac_3","Dashboard as Code","Dashboard come codice",trivial-example
"system-monitoring",22,"mon_oac_3","JSON Diff","Diff JSON",tautological-example
