topicId,level,lesson,english,italian,issueType
"docker-k8s",20,"dk_mon_2","SLI","Service Level Indicator (SLI)",tautological-example
"docker-k8s",20,"dk_mon_2","SLI","Service Level Indicator (SLI)",trivial-example
"docker-k8s",20,"dk_mon_2","Error Budget","budget degli errori SLO (Error Budget)",tautological-example
"docker-k8s",20,"dk_mon_2","Uptime","tempo di funzionamento (Uptime)",tautological-example
"docker-k8s",20,"dk_mon_2","Uptime","tempo di funzionamento (Uptime)",trivial-example
"docker-k8s",20,"dk_mon_2","Latency","Latenza",near-identical-translation
"docker-k8s",20,"dk_mon_2","Latency","Latenza",trivial-example
"docker-k8s",20,"dk_mon_2","Throughput","volume di operazioni al secondo (Throughput)",tautological-example
"docker-k8s",20,"dk_mon_2","Throughput","volume di operazioni al secondo (Throughput)",trivial-example
"docker-k8s",20,"dk_mon_3","Log Aggregation","Aggregazione di log",tautological-example
"docker-k8s",20,"dk_mon_3","Log Aggregation","Aggregazione di log",trivial-example
"docker-k8s",20,"dk_mon_3","EFK Stack","Stack EFK",trivial-example
"docker-k8s",20,"dk_mon_3","Loki","Loki (sistema di log Grafana)",tautological-example
"docker-k8s",20,"dk_mon_3","Loki","Loki (sistema di log Grafana)",fake-translation
"docker-k8s",20,"dk_mon_3","Loki","Loki (sistema di log Grafana)",trivial-example
"docker-k8s",20,"dk_mon_3","Promtail","agente Loki di raccolta log (Promtail)",tautological-example
"docker-k8s",20,"dk_mon_3","Promtail","agente Loki di raccolta log (Promtail)",trivial-example
"docker-k8s",20,"dk_mon_3","Stdout/Stderr","output e errori standard (Stdout/Stderr)",trivial-example
"docker-k8s",20,"dk_mon_3","Structured Logging","Logging strutturato",trivial-example
"docker-k8s",20,"dk_mon_3","Log Rotation","Rotazione log",trivial-example
"docker-k8s",20,"dk_mon_3","JSON Logs","Log JSON",tautological-example
"docker-k8s",20,"dk_mon_3","JSON Logs","Log JSON",trivial-example
"docker-k8s",20,"dk_mon_3","Log Level","Livello di log",trivial-example
"docker-k8s",20,"dk_mon_3","Log Retention","Retention dei log",trivial-example
"docker-k8s",20,"dk_mon_4","Distributed Tracing","Tracing distribuito",tautological-example
"docker-k8s",20,"dk_mon_4","Jaeger","Jaeger (piattaforma di tracing distribuito)",tautological-example
"docker-k8s",20,"dk_mon_4","Jaeger","Jaeger (piattaforma di tracing distribuito)",fake-translation
"docker-k8s",20,"dk_mon_4","Jaeger","Jaeger (piattaforma di tracing distribuito)",trivial-example
"docker-k8s",20,"dk_mon_4","OpenTelemetry","framework observability standard (OpenTelemetry)",tautological-example
"docker-k8s",20,"dk_mon_4","Span","unità di lavoro tracciata (Span)",trivial-example
"docker-k8s",20,"dk_mon_4","Trace ID","identificatore della trace (Trace ID)",tautological-example
"docker-k8s",20,"dk_mon_4","Trace ID","identificatore della trace (Trace ID)",trivial-example
"docker-k8s",20,"dk_mon_4","Sampling","campionamento delle trace (Sampling)",trivial-example
"docker-k8s",20,"dk_mon_4","Context Propagation","Propagazione del contesto",tautological-example
"docker-k8s",20,"dk_mon_4","Context Propagation","Propagazione del contesto",trivial-example
"docker-k8s",20,"dk_mon_4","OTLP","OpenTelemetry Protocol (OTLP)",tautological-example
"docker-k8s",20,"dk_mon_4","OTLP","OpenTelemetry Protocol (OTLP)",trivial-example
"docker-k8s",20,"dk_mon_4","Tempo","Tempo (backend di tracing Grafana)",fake-translation
"docker-k8s",20,"dk_mon_4","Tempo","Tempo (backend di tracing Grafana)",trivial-example
"docker-k8s",20,"dk_mon_4","Grafana","Grafana (piattaforma di dashboard)",tautological-example
"docker-k8s",20,"dk_mon_4","Grafana","Grafana (piattaforma di dashboard)",fake-translation
"docker-k8s",21,"dk_gitops_1","GitOps","Git come fonte di verità per il deploy (GitOps)",tautological-example
"docker-k8s",21,"dk_gitops_1","GitOps","Git come fonte di verità per il deploy (GitOps)",trivial-example
"docker-k8s",21,"dk_gitops_1","Source of Truth","Fonte di verità",trivial-example
"docker-k8s",21,"dk_gitops_1","Declarative Deployment","Deployment dichiarativo",tautological-example
"docker-k8s",21,"dk_gitops_1","Continuous Deployment","Deploy continuo",trivial-example
"docker-k8s",21,"dk_gitops_1","Observable","Osservabile",near-identical-translation
"docker-k8s",21,"dk_gitops_1","Observable","Osservabile",trivial-example
"docker-k8s",21,"dk_gitops_1","Auditable","Auditabile",near-identical-translation
"docker-k8s",21,"dk_gitops_1","Auditable","Auditabile",trivial-example
"docker-k8s",21,"dk_gitops_1","Reconciliation","Riconciliazione",tautological-example
"docker-k8s",21,"dk_gitops_1","Reconciliation","Riconciliazione",trivial-example
"docker-k8s",21,"dk_gitops_1","Drift","Drift (deriva)",tautological-example
"docker-k8s",21,"dk_gitops_1","Drift","Drift (deriva)",fake-translation
"docker-k8s",21,"dk_gitops_1","Drift","Drift (deriva)",trivial-example
"docker-k8s",21,"dk_gitops_1","Drift Detection","Rilevamento del drift",tautological-example
"docker-k8s",21,"dk_gitops_2","ArgoCD","Argo CD (motore GitOps Kubernetes)",tautological-example
"docker-k8s",21,"dk_gitops_2","ArgoCD","Argo CD (motore GitOps Kubernetes)",trivial-example
"docker-k8s",21,"dk_gitops_2","Application","risorsa Argo CD (Application)",tautological-example
"docker-k8s",21,"dk_gitops_2","Application","risorsa Argo CD (Application)",trivial-example
"docker-k8s",21,"dk_gitops_2","Source","Sorgente",tautological-example
"docker-k8s",21,"dk_gitops_2","Source","Sorgente",trivial-example
"docker-k8s",21,"dk_gitops_2","Destination","Destinazione",tautological-example
"docker-k8s",21,"dk_gitops_2","Destination","Destinazione",near-identical-translation
"docker-k8s",21,"dk_gitops_2","Sync","sincronizzazione Argo CD (Sync)",tautological-example
"docker-k8s",21,"dk_gitops_2","Sync","sincronizzazione Argo CD (Sync)",trivial-example
"docker-k8s",21,"dk_gitops_2","Auto Sync","sincronizzazione automatica (Auto Sync)",tautological-example
"docker-k8s",21,"dk_gitops_2","Self Heal","auto-correzione (Self Heal)",tautological-example
"docker-k8s",21,"dk_gitops_2","Prune","Prune (potatura)",tautological-example
"docker-k8s",21,"dk_gitops_2","Prune","Prune (potatura)",fake-translation
"docker-k8s",21,"dk_gitops_2","Sync Wave","ondata di sincronizzazione (Sync Wave)",tautological-example
"docker-k8s",21,"dk_gitops_2","Sync Wave","ondata di sincronizzazione (Sync Wave)",trivial-example
"docker-k8s",21,"dk_gitops_2","AppProject","progetto di Argo CD (AppProject)",tautological-example
"docker-k8s",21,"dk_gitops_2","AppProject","progetto di Argo CD (AppProject)",trivial-example
"docker-k8s",21,"dk_gitops_3","FluxCD","Flux CD (motore GitOps Kubernetes)",tautological-example
"docker-k8s",21,"dk_gitops_3","FluxCD","Flux CD (motore GitOps Kubernetes)",trivial-example
"docker-k8s",21,"dk_gitops_3","GitRepository","sorgente Git in Flux (GitRepository)",tautological-example
"docker-k8s",21,"dk_gitops_3","GitRepository","sorgente Git in Flux (GitRepository)",trivial-example
"docker-k8s",21,"dk_gitops_3","Kustomization","risorsa Flux Kustomize (Kustomization)",tautological-example
"docker-k8s",21,"dk_gitops_3","HelmRelease","release Helm gestita da Flux (HelmRelease)",tautological-example
"docker-k8s",21,"dk_gitops_3","OCI Repository","Repository OCI",trivial-example
"docker-k8s",21,"dk_gitops_3","Source Controller","controller delle fonti Flux (Source Controller)",tautological-example
"docker-k8s",21,"dk_gitops_3","Source Controller","controller delle fonti Flux (Source Controller)",trivial-example
"docker-k8s",21,"dk_gitops_3","Notification Controller","notifiche Flux (Notification Controller)",tautological-example
"docker-k8s",21,"dk_gitops_3","Notification Controller","notifiche Flux (Notification Controller)",trivial-example
"docker-k8s",21,"dk_gitops_3","Flagger","progressive delivery Kubernetes (Flagger)",tautological-example
