topicId,level,lesson,english,italian,issueType
"cloud-computing",10,"cloud_monitoring_3","On-Call","On-call (reperibilità)",fake-translation
"cloud-computing",10,"cloud_monitoring_3","On-Call","On-call (reperibilità)",trivial-example
"cloud-computing",10,"cloud_monitoring_3","PagerDuty","PagerDuty (piattaforma on-call)",tautological-example
"cloud-computing",10,"cloud_monitoring_3","PagerDuty","PagerDuty (piattaforma on-call)",fake-translation
"cloud-computing",10,"cloud_monitoring_3","PagerDuty","PagerDuty (piattaforma on-call)",trivial-example
"cloud-computing",10,"cloud_monitoring_3","SNS Topic","Topic SNS",trivial-example
"cloud-computing",10,"cloud_monitoring_3","Runbook","Procedura operativa (runbook)",trivial-example
"cloud-computing",10,"cloud_monitoring_4","Observability","Osservabilità",tautological-example
"cloud-computing",10,"cloud_monitoring_4","Observability","Osservabilità",near-identical-translation
"cloud-computing",10,"cloud_monitoring_4","Distributed Tracing","Tracing distribuito",trivial-example
"cloud-computing",10,"cloud_monitoring_4","Span","Unità di lavoro tracciata (span)",trivial-example
"cloud-computing",10,"cloud_monitoring_4","OpenTelemetry","Framework di observability standard (OpenTelemetry)",tautological-example
"cloud-computing",10,"cloud_monitoring_4","Sampling","Campionamento",trivial-example
"cloud-computing",10,"cloud_monitoring_4","APM","APM (Application Performance Monitoring)",tautological-example
"cloud-computing",10,"cloud_monitoring_4","APM","APM (Application Performance Monitoring)",fake-translation
"cloud-computing",10,"cloud_monitoring_4","APM","APM (Application Performance Monitoring)",trivial-example
"cloud-computing",10,"cloud_monitoring_4","RUM","RUM (Real User Monitoring)",tautological-example
"cloud-computing",10,"cloud_monitoring_4","RUM","RUM (Real User Monitoring)",fake-translation
"cloud-computing",10,"cloud_monitoring_4","RUM","RUM (Real User Monitoring)",trivial-example
"cloud-computing",11,"cloud_security_1","Encryption","Cifratura",tautological-example
"cloud-computing",11,"cloud_security_1","Encryption in Transit","Cifratura in transito",trivial-example
"cloud-computing",11,"cloud_security_1","KMS","KMS (Key Management Service)",tautological-example
"cloud-computing",11,"cloud_security_1","KMS","KMS (Key Management Service)",fake-translation
"cloud-computing",11,"cloud_security_1","KMS","KMS (Key Management Service)",trivial-example
"cloud-computing",11,"cloud_security_1","Customer Managed Key","Chiave gestita dal cliente",trivial-example
"cloud-computing",11,"cloud_security_1","Envelope Encryption","Cifratura a busta",tautological-example
"cloud-computing",11,"cloud_security_1","Data Key","Chiave dati cifrata KMS (data key)",trivial-example
"cloud-computing",11,"cloud_security_1","Key Rotation","Rotazione chiavi",trivial-example
"cloud-computing",11,"cloud_security_1","HSM","HSM (Hardware Security Module)",fake-translation
"cloud-computing",11,"cloud_security_2","Secrets Manager","AWS Secrets Manager (gestore segreti AWS)",trivial-example
"cloud-computing",11,"cloud_security_2","Parameter Store","AWS Parameter Store (gestore parametri AWS)",tautological-example
"cloud-computing",11,"cloud_security_2","HashiCorp Vault","HashiCorp Vault (gestore segreti enterprise)",tautological-example
"cloud-computing",11,"cloud_security_2","HashiCorp Vault","HashiCorp Vault (gestore segreti enterprise)",fake-translation
"cloud-computing",11,"cloud_security_2","Hardcoded Secret","Segreto hardcoded",trivial-example
