topicId,level,lesson,english,italian,issueType
"cpp",19,"cpp_build_2","Triplet","Piattaforma target Vcpkg (triplet)",trivial-example
"cpp",19,"cpp_build_2","Lockfile","File di blocco delle versioni (lockfile)",trivial-example
"cpp",19,"cpp_build_2","Binary Cache","Cache binaria",trivial-example
"cpp",19,"cpp_build_3","Translation Unit","Unità di traduzione",trivial-example
"cpp",19,"cpp_build_3","Preprocessor","Preprocessore",near-identical-translation
"cpp",19,"cpp_build_3","Preprocessor","Preprocessore",trivial-example
"cpp",19,"cpp_build_3","ODR","Regola della definizione unica (ODR)",tautological-example
"cpp",19,"cpp_build_3","ODR","Regola della definizione unica (ODR)",trivial-example
"cpp",19,"cpp_build_3","Internal Linkage","Linkage interno",trivial-example
"cpp",19,"cpp_build_3","External Linkage","Linkage esterno",trivial-example
"cpp",19,"cpp_build_3","Inline Linkage","Linkage inline",trivial-example
"cpp",19,"cpp_build_3","Symbol Table","Tabella dei simboli",trivial-example
"cpp",19,"cpp_build_3","Dynamic Library","Libreria dinamica",trivial-example
"cpp",19,"cpp_build_4","Precompiled Header","Header precompilato",trivial-example
"cpp",19,"cpp_build_4","Unity Build","Compilazione unificata (unity build)",tautological-example
"cpp",19,"cpp_build_4","Unity Build","Compilazione unificata (unity build)",trivial-example
"cpp",19,"cpp_build_4","Forward Declaration","Dichiarazione anticipata",tautological-example
"cpp",19,"cpp_build_4","Forward Declaration","Dichiarazione anticipata",trivial-example
"cpp",19,"cpp_build_4","Include Guard","Protezione doppia inclusione (include guard)",tautological-example
"cpp",19,"cpp_build_4","Pragma Once","Direttiva di inclusione singola (#pragma once)",tautological-example
"cpp",19,"cpp_build_4","CCache","ccache (cache di compilazione)",tautological-example
"cpp",19,"cpp_build_4","CCache","ccache (cache di compilazione)",fake-translation
"cpp",19,"cpp_build_4","CCache","ccache (cache di compilazione)",trivial-example
"cpp",19,"cpp_build_4","Distcc","distcc (compilazione distribuita)",tautological-example
"cpp",19,"cpp_build_4","Distcc","distcc (compilazione distribuita)",fake-translation
"cpp",19,"cpp_build_4","Module Build","Build di moduli",trivial-example
"cpp",20,"cpp_performance_1","Cache Line","Linea di cache",trivial-example
"cpp",20,"cpp_performance_1","Cache Hit","Dato trovato in cache (cache hit)",trivial-example
"cpp",20,"cpp_performance_1","Cache Miss","Dato assente in cache (cache miss)",trivial-example
"cpp",20,"cpp_performance_1","Cache Miss","",duplicate-across-lessons
"cpp",20,"cpp_performance_1","False Sharing","Condivisione falsa di linee cache (false sharing)",tautological-example
