topicId,level,lesson,english,italian,issueType
"rust",13,"rust_collections_7","Any","True se almeno uno corrisponde (any)",tautological-example
"rust",13,"rust_collections_7","All","True se tutti corrispondono (all)",tautological-example
"rust",13,"rust_collections_7","All","True se tutti corrispondono (all)",trivial-example
"rust",13,"rust_collections_8","Custom Iterator","Iteratore personalizzato",trivial-example
"rust",13,"rust_collections_8","Next Method","Metodo next",trivial-example
"rust",13,"rust_collections_8","Exact Size","Dimensione esatta",trivial-example
"rust",13,"rust_collections_8","Lazy Iterator","Iteratore lazy",trivial-example
"rust",13,"rust_collections_8","Iterator State","Stato di iteratore",trivial-example
"rust",13,"rust_collections_8","Iterator Composition","Composizione di iteratori",trivial-example
"rust",13,"rust_collections_8","Itertools","Libreria di iteratori avanzati (itertools)",tautological-example
"rust",14,"rust_ownership_9","Box","Proprietà su heap (Box<T>)",tautological-example
"rust",14,"rust_ownership_9","Box","Proprietà su heap (Box<T>)",trivial-example
"rust",14,"rust_ownership_9","Box","",duplicate-across-lessons
"rust",14,"rust_ownership_9","Box New","Crea Box su heap (Box::new)",trivial-example
"rust",14,"rust_ownership_9","Heap Pointer","Puntatore a heap",trivial-example
"rust",14,"rust_ownership_9","Recursive Type","Tipo ricorsivo",trivial-example
"rust",14,"rust_ownership_9","Trait Object Box","Box di trait object",trivial-example
"rust",14,"rust_ownership_9","Single Ownership","Ownership singola",trivial-example
"rust",14,"rust_ownership_9","Unboxing","Spacchettamento da Box (unboxing)",trivial-example
"rust",14,"rust_ownership_10","Rc","Reference counting non-thread-safe (Rc<T>)",trivial-example
"rust",14,"rust_ownership_10","Arc","Reference counting atomico (Arc<T>)",tautological-example
"rust",14,"rust_ownership_10","Arc","Reference counting atomico (Arc<T>)",trivial-example
"rust",14,"rust_ownership_10","Reference Counting","Conteggio dei riferimenti (reference counting)",tautological-example
"rust",14,"rust_ownership_10","Weak Reference","Riferimento debole",tautological-example
"rust",14,"rust_ownership_10","Weak Reference","Riferimento debole",trivial-example
"rust",14,"rust_ownership_10","Reference Cycle","Ciclo di riferimenti",trivial-example
"rust",14,"rust_ownership_10","Clone Rc","Clone di Rc",trivial-example
"rust",14,"rust_ownership_10","Send Trait","Trait Send",trivial-example
"rust",14,"rust_ownership_10","Shared Ownership","Ownership condivisa",trivial-example
"rust",14,"rust_ownership_11","Interior Mutability","Mutabilità interna",tautological-example
"rust",14,"rust_ownership_11","Borrow Method","Metodo borrow",trivial-example
"rust",14,"rust_ownership_11","Borrow Mut","Prestito mutabile a runtime (borrow_mut)",trivial-example
"rust",14,"rust_ownership_11","Runtime Borrow Check","Controllo borrow a runtime",trivial-example
"rust",14,"rust_ownership_11","Lock","Blocco esclusivo (lock)",tautological-example
"rust",14,"rust_ownership_11","Lock","Blocco esclusivo (lock)",trivial-example
"rust",14,"rust_ownership_12","Deref Trait","Trait Deref",trivial-example
"rust",14,"rust_ownership_12","Deref Coercion","Coercione Deref",tautological-example
"rust",14,"rust_ownership_12","Deref Coercion","Coercione Deref",trivial-example
"rust",14,"rust_ownership_12","Drop Method","Metodo drop",trivial-example
"rust",15,"rust_concurrency_1","Thread","Thread di esecuzione (thread)",trivial-example
"rust",15,"rust_concurrency_1","Thread Spawn","Avvia un nuovo thread (thread::spawn)",trivial-example
"rust",15,"rust_concurrency_1","Join Handle","Handle di join",trivial-example
"rust",15,"rust_concurrency_1","Join","Attende terminazione thread (join)",tautological-example
"rust",15,"rust_concurrency_1","Join","Attende terminazione thread (join)",trivial-example
"rust",15,"rust_concurrency_1","Join","",duplicate-across-lessons
"rust",15,"rust_concurrency_1","OS Thread","Thread OS",trivial-example
"rust",15,"rust_concurrency_1","Thread Local","Thread locale",near-identical-translation
"rust",15,"rust_concurrency_1","Sleep","Sospende il thread (thread::sleep)",trivial-example
"rust",15,"rust_concurrency_1","Park","Parcheggia il thread (thread::park)",trivial-example
"rust",15,"rust_concurrency_1","Spawn Result","Risultato di spawn",trivial-example
"rust",15,"rust_concurrency_2","Channel","Canale",tautological-example
"rust",15,"rust_concurrency_2","Sync Channel","Canale sincrono limitato (sync_channel)",trivial-example
"rust",15,"rust_concurrency_2","Crossbeam","Libreria concorrenza Rust (crossbeam)",tautological-example
